rid,date,venue,season,fs,cost,ret,win_pairs,n_in,hit,real
2025-04-16_HV_9,2025-04-16,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-20_ST_1,2025-04-20,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-04-20_ST_10,2025-04-20,ST,2024-25,13,60.0,193.0,3,3,1,True
2025-04-20_ST_2,2025-04-20,ST,2024-25,14,60.0,116.5,3,3,1,True
2025-04-20_ST_3,2025-04-20,ST,2024-25,12,60.0,59.5,1,2,1,True
2025-04-20_ST_4,2025-04-20,ST,2024-25,14,60.0,83.5,1,2,1,True
2025-04-20_ST_5,2025-04-20,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-04-20_ST_6,2025-04-20,ST,2024-25,11,60.0,55.5,1,2,1,True
2025-04-20_ST_7,2025-04-20,ST,2024-25,9,60.0,36.5,1,2,1,True
2025-04-20_ST_8,2025-04-20,ST,2024-25,12,60.0,154.5,3,3,1,True
2025-04-20_ST_9,2025-04-20,ST,2024-25,12,60.0,76.5,1,2,1,True
2025-04-23_HV_1,2025-04-23,HV,2024-25,12,60.0,43.5,1,2,1,True
2025-04-23_HV_2,2025-04-23,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-23_HV_3,2025-04-23,HV,2024-25,12,60.0,37.5,1,2,1,True
2025-04-23_HV_4,2025-04-23,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-23_HV_5,2025-04-23,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-23_HV_6,2025-04-23,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-23_HV_7,2025-04-23,HV,2024-25,10,60.0,27.0,1,2,1,True
2025-04-23_HV_8,2025-04-23,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-23_HV_9,2025-04-23,HV,2024-25,12,60.0,53.5,1,2,1,True
2025-04-27_ST_1,2025-04-27,ST,2024-25,11,60.0,44.5,1,2,1,True
2025-04-27_ST_10,2025-04-27,ST,2024-25,14,60.0,212.5,3,3,1,True
2025-04-27_ST_2,2025-04-27,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-04-27_ST_3,2025-04-27,ST,2024-25,14,60.0,120.0,3,3,1,True
2025-04-27_ST_4,2025-04-27,ST,2024-25,10,60.0,34.0,1,2,1,True
2025-04-27_ST_5,2025-04-27,ST,2024-25,13,60.0,94.0,3,3,1,True
2025-04-27_ST_6,2025-04-27,ST,2024-25,12,60.0,40.0,1,2,1,True
2025-04-27_ST_7,2025-04-27,ST,2024-25,13,60.0,0.0,0,1,0,True
2025-04-27_ST_8,2025-04-27,ST,2024-25,10,60.0,33.0,1,2,1,True
2025-04-27_ST_9,2025-04-27,ST,2024-25,14,60.0,40.0,1,2,1,True
2025-04-30_HV_1,2025-04-30,HV,2024-25,12,60.0,51.0,1,2,1,True
2025-04-30_HV_2,2025-04-30,HV,2024-25,12,60.0,97.5,3,3,1,True
2025-04-30_HV_3,2025-04-30,HV,2024-25,8,60.0,18.0,1,2,1,True
2025-04-30_HV_4,2025-04-30,HV,2024-25,11,60.0,26.0,1,2,1,True
2025-04-30_HV_5,2025-04-30,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-30_HV_6,2025-04-30,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-30_HV_7,2025-04-30,HV,2024-25,11,60.0,0.0,0,1,0,True
2025-04-30_HV_8,2025-04-30,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-04-30_HV_9,2025-04-30,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-04_ST_1,2025-05-04,ST,2024-25,7,60.0,14.5,1,2,1,True
2025-05-04_ST_10,2025-05-04,ST,2024-25,11,60.0,34.5,1,2,1,True
2025-05-04_ST_11,2025-05-04,ST,2024-25,13,60.0,0.0,0,1,0,True
2025-05-04_ST_2,2025-05-04,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-04_ST_3,2025-05-04,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-04_ST_4,2025-05-04,ST,2024-25,7,60.0,80.5,3,3,1,True
2025-05-04_ST_5,2025-05-04,ST,2024-25,10,60.0,102.0,3,3,1,True
2025-05-04_ST_6,2025-05-04,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-04_ST_7,2025-05-04,ST,2024-25,14,60.0,44.5,1,2,1,True
2025-05-04_ST_9,2025-05-04,ST,2024-25,14,60.0,27.0,1,2,1,True
2025-05-07_HV_1,2025-05-07,HV,2024-25,11,60.0,0.0,0,0,0,True
2025-05-07_HV_2,2025-05-07,HV,2024-25,12,60.0,182.5,3,3,1,True
2025-05-07_HV_3,2025-05-07,HV,2024-25,11,60.0,185.0,3,3,1,True
2025-05-07_HV_4,2025-05-07,HV,2024-25,12,60.0,27.0,1,2,1,True
2025-05-07_HV_5,2025-05-07,HV,2024-25,12,60.0,57.0,1,2,1,True
2025-05-07_HV_6,2025-05-07,HV,2024-25,11,60.0,0.0,0,1,0,True
2025-05-07_HV_7,2025-05-07,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-07_HV_8,2025-05-07,HV,2024-25,12,60.0,28.0,1,2,1,True
2025-05-07_HV_9,2025-05-07,HV,2024-25,12,60.0,138.5,3,3,1,True
2025-05-10_ST_1,2025-05-10,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-10_ST_10,2025-05-10,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-05-10_ST_2,2025-05-10,ST,2024-25,14,60.0,46.5,1,2,1,True
2025-05-10_ST_3,2025-05-10,ST,2024-25,14,60.0,22.5,1,2,1,True
2025-05-10_ST_4,2025-05-10,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-10_ST_5,2025-05-10,ST,2024-25,14,60.0,23.0,1,2,1,True
2025-05-10_ST_6,2025-05-10,ST,2024-25,12,60.0,191.5,3,3,1,True
2025-05-10_ST_7,2025-05-10,ST,2024-25,11,60.0,95.0,3,3,1,True
2025-05-10_ST_8,2025-05-10,ST,2024-25,11,60.0,15.5,1,2,1,True
2025-05-10_ST_9,2025-05-10,ST,2024-25,12,60.0,46.0,1,2,1,True
2025-05-14_HV_1,2025-05-14,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-14_HV_2,2025-05-14,HV,2024-25,7,60.0,26.5,1,2,1,True
2025-05-14_HV_3,2025-05-14,HV,2024-25,12,60.0,61.0,1,2,1,True
2025-05-14_HV_4,2025-05-14,HV,2024-25,7,60.0,17.0,1,2,1,True
2025-05-14_HV_5,2025-05-14,HV,2024-25,12,60.0,41.0,1,2,1,True
2025-05-14_HV_6,2025-05-14,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-14_HV_7,2025-05-14,HV,2024-25,12,60.0,83.5,1,2,1,True
2025-05-14_HV_8,2025-05-14,HV,2024-25,11,60.0,0.0,0,1,0,True
2025-05-14_HV_9,2025-05-14,HV,2024-25,11,60.0,25.0,1,2,1,True
2025-05-18_ST_1,2025-05-18,ST,2024-25,14,60.0,76.5,1,2,1,True
2025-05-18_ST_10,2025-05-18,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-18_ST_2,2025-05-18,ST,2024-25,12,60.0,42.5,1,2,1,True
2025-05-18_ST_3,2025-05-18,ST,2024-25,12,60.0,110.0,3,3,1,True
2025-05-18_ST_4,2025-05-18,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-18_ST_5,2025-05-18,ST,2024-25,14,60.0,118.5,3,3,1,True
2025-05-18_ST_6,2025-05-18,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-05-18_ST_7,2025-05-18,ST,2024-25,12,60.0,39.0,1,2,1,True
2025-05-18_ST_8,2025-05-18,ST,2024-25,14,60.0,86.5,1,2,1,True
2025-05-18_ST_9,2025-05-18,ST,2024-25,12,60.0,81.0,1,2,1,True
2025-05-21_HV_1,2025-05-21,HV,2024-25,12,60.0,79.0,3,3,1,True
2025-05-21_HV_2,2025-05-21,HV,2024-25,12,60.0,62.0,1,2,1,True
2025-05-21_HV_3,2025-05-21,HV,2024-25,12,60.0,49.0,1,2,1,True
2025-05-21_HV_4,2025-05-21,HV,2024-25,12,60.0,0.0,0,0,0,True
2025-05-21_HV_5,2025-05-21,HV,2024-25,12,60.0,65.0,1,2,1,True
2025-05-21_HV_6,2025-05-21,HV,2024-25,12,60.0,54.0,1,2,1,True
2025-05-21_HV_7,2025-05-21,HV,2024-25,12,60.0,19.5,1,2,1,True
2025-05-21_HV_8,2025-05-21,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-21_HV_9,2025-05-21,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-25_ST_1,2025-05-25,ST,2024-25,11,60.0,15.5,1,2,1,True
2025-05-25_ST_10,2025-05-25,ST,2024-25,14,60.0,54.0,1,2,1,True
2025-05-25_ST_11,2025-05-25,ST,2024-25,14,60.0,77.5,3,3,1,True
2025-05-25_ST_2,2025-05-25,ST,2024-25,14,60.0,15.5,1,2,1,True
2025-05-25_ST_3,2025-05-25,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-25_ST_4,2025-05-25,ST,2024-25,8,60.0,106.0,3,3,1,True
2025-05-25_ST_5,2025-05-25,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-25_ST_6,2025-05-25,ST,2024-25,13,60.0,221.5,3,3,1,True
2025-05-25_ST_7,2025-05-25,ST,2024-25,14,60.0,95.0,3,3,1,True
2025-05-25_ST_8,2025-05-25,ST,2024-25,10,60.0,44.5,1,2,1,True
2025-05-25_ST_9,2025-05-25,ST,2024-25,14,60.0,0.0,0,0,0,True
2025-05-28_HV_1,2025-05-28,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-28_HV_2,2025-05-28,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-28_HV_3,2025-05-28,HV,2024-25,12,60.0,58.5,1,2,1,True
2025-05-28_HV_4,2025-05-28,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-05-28_HV_5,2025-05-28,HV,2024-25,12,60.0,36.5,1,2,1,True
2025-05-28_HV_6,2025-05-28,HV,2024-25,12,60.0,45.5,1,2,1,True
2025-05-28_HV_7,2025-05-28,HV,2024-25,10,60.0,0.0,0,1,0,True
2025-05-28_HV_8,2025-05-28,HV,2024-25,11,60.0,38.5,1,2,1,True
2025-05-28_HV_9,2025-05-28,HV,2024-25,12,60.0,64.0,1,2,1,True
2025-05-31_ST_1,2025-05-31,ST,2024-25,14,60.0,127.5,3,3,1,True
2025-05-31_ST_10,2025-05-31,ST,2024-25,13,60.0,51.0,1,2,1,True
2025-05-31_ST_11,2025-05-31,ST,2024-25,14,60.0,0.0,0,0,0,True
2025-05-31_ST_2,2025-05-31,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-31_ST_3,2025-05-31,ST,2024-25,14,60.0,0.0,0,0,0,True
2025-05-31_ST_4,2025-05-31,ST,2024-25,14,60.0,81.5,1,2,1,True
2025-05-31_ST_5,2025-05-31,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-05-31_ST_6,2025-05-31,ST,2024-25,11,60.0,0.0,0,0,0,True
2025-05-31_ST_7,2025-05-31,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-05-31_ST_8,2025-05-31,ST,2024-25,11,60.0,21.0,1,2,1,True
2025-05-31_ST_9,2025-05-31,ST,2024-25,11,60.0,139.0,3,3,1,True
2025-06-04_HV_1,2025-06-04,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-04_HV_2,2025-06-04,HV,2024-25,12,60.0,49.5,1,2,1,True
2025-06-04_HV_3,2025-06-04,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-04_HV_4,2025-06-04,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-04_HV_5,2025-06-04,HV,2024-25,11,60.0,82.5,1,2,1,True
2025-06-04_HV_6,2025-06-04,HV,2024-25,12,60.0,133.5,3,3,1,True
2025-06-04_HV_7,2025-06-04,HV,2024-25,12,60.0,71.5,1,2,1,True
2025-06-04_HV_8,2025-06-04,HV,2024-25,12,60.0,72.5,1,2,1,True
2025-06-04_HV_9,2025-06-04,HV,2024-25,12,60.0,42.5,1,2,1,True
2025-06-08_ST_1,2025-06-08,ST,2024-25,12,60.0,35.0,1,2,1,True
2025-06-08_ST_10,2025-06-08,ST,2024-25,12,60.0,0.0,0,0,0,True
2025-06-08_ST_2,2025-06-08,ST,2024-25,12,60.0,131.0,3,3,1,True
2025-06-08_ST_3,2025-06-08,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-08_ST_4,2025-06-08,ST,2024-25,14,60.0,124.0,3,3,1,True
2025-06-08_ST_5,2025-06-08,ST,2024-25,14,60.0,56.0,1,2,1,True
2025-06-08_ST_6,2025-06-08,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-08_ST_7,2025-06-08,ST,2024-25,8,60.0,19.0,1,2,1,True
2025-06-08_ST_8,2025-06-08,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-08_ST_9,2025-06-08,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-11_HV_1,2025-06-11,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-11_HV_2,2025-06-11,HV,2024-25,12,60.0,33.5,1,2,1,True
2025-06-11_HV_3,2025-06-11,HV,2024-25,10,60.0,0.0,0,1,0,True
2025-06-11_HV_4,2025-06-11,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-11_HV_5,2025-06-11,HV,2024-25,12,60.0,248.0,3,3,1,True
2025-06-11_HV_6,2025-06-11,HV,2024-25,9,60.0,91.0,3,3,1,True
2025-06-11_HV_7,2025-06-11,HV,2024-25,12,60.0,41.5,1,2,1,True
2025-06-11_HV_8,2025-06-11,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-11_HV_9,2025-06-11,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-14_ST_1,2025-06-14,ST,2024-25,13,60.0,0.0,0,1,0,True
2025-06-14_ST_10,2025-06-14,ST,2024-25,12,60.0,91.5,1,2,1,True
2025-06-14_ST_11,2025-06-14,ST,2024-25,13,60.0,206.5,3,3,1,True
2025-06-14_ST_2,2025-06-14,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-14_ST_3,2025-06-14,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-06-14_ST_4,2025-06-14,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-06-14_ST_5,2025-06-14,ST,2024-25,14,60.0,0.0,0,0,0,True
2025-06-14_ST_6,2025-06-14,ST,2024-25,14,60.0,0.0,0,0,0,True
2025-06-14_ST_7,2025-06-14,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-14_ST_8,2025-06-14,ST,2024-25,11,60.0,0.0,0,1,0,True
2025-06-14_ST_9,2025-06-14,ST,2024-25,13,60.0,80.0,1,2,1,True
2025-06-22_ST_1,2025-06-22,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-22_ST_10,2025-06-22,ST,2024-25,14,60.0,36.0,1,2,1,True
2025-06-22_ST_11,2025-06-22,ST,2024-25,14,60.0,21.5,1,2,1,True
2025-06-22_ST_2,2025-06-22,ST,2024-25,14,60.0,64.5,1,2,1,True
2025-06-22_ST_3,2025-06-22,ST,2024-25,14,60.0,22.0,1,2,1,True
2025-06-22_ST_4,2025-06-22,ST,2024-25,14,60.0,142.5,3,3,1,True
2025-06-22_ST_5,2025-06-22,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-22_ST_6,2025-06-22,ST,2024-25,9,60.0,45.0,1,2,1,True
2025-06-22_ST_7,2025-06-22,ST,2024-25,13,60.0,128.0,3,3,1,True
2025-06-22_ST_8,2025-06-22,ST,2024-25,14,60.0,74.0,1,2,1,True
2025-06-22_ST_9,2025-06-22,ST,2024-25,14,60.0,30.5,1,2,1,True
2025-06-25_HV_1,2025-06-25,HV,2024-25,12,60.0,127.5,1,2,1,True
2025-06-25_HV_2,2025-06-25,HV,2024-25,12,60.0,185.5,3,3,1,True
2025-06-25_HV_3,2025-06-25,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-25_HV_4,2025-06-25,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-25_HV_5,2025-06-25,HV,2024-25,9,60.0,122.5,1,2,1,True
2025-06-25_HV_6,2025-06-25,HV,2024-25,12,60.0,52.0,1,2,1,True
2025-06-25_HV_7,2025-06-25,HV,2024-25,12,60.0,180.5,3,3,1,True
2025-06-25_HV_8,2025-06-25,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-06-25_HV_9,2025-06-25,HV,2024-25,12,60.0,50.0,1,2,1,True
2025-06-28_ST_1,2025-06-28,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-06-28_ST_10,2025-06-28,ST,2024-25,14,60.0,103.5,1,2,1,True
2025-06-28_ST_11,2025-06-28,ST,2024-25,14,60.0,126.0,1,2,1,True
2025-06-28_ST_2,2025-06-28,ST,2024-25,14,60.0,158.5,3,3,1,True
2025-06-28_ST_3,2025-06-28,ST,2024-25,10,60.0,0.0,0,1,0,True
2025-06-28_ST_4,2025-06-28,ST,2024-25,14,60.0,26.5,1,2,1,True
2025-06-28_ST_5,2025-06-28,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-06-28_ST_6,2025-06-28,ST,2024-25,14,60.0,109.5,3,3,1,True
2025-06-28_ST_7,2025-06-28,ST,2024-25,13,60.0,35.5,1,2,1,True
2025-06-28_ST_8,2025-06-28,ST,2024-25,8,60.0,124.5,3,3,1,True
2025-06-28_ST_9,2025-06-28,ST,2024-25,13,60.0,0.0,0,1,0,True
2025-07-01_ST_1,2025-07-01,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-07-01_ST_10,2025-07-01,ST,2024-25,14,60.0,194.0,3,3,1,True
2025-07-01_ST_2,2025-07-01,ST,2024-25,14,60.0,53.0,1,2,1,True
2025-07-01_ST_3,2025-07-01,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-07-01_ST_4,2025-07-01,ST,2024-25,12,60.0,45.0,1,2,1,True
2025-07-01_ST_5,2025-07-01,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-07-01_ST_6,2025-07-01,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-07-01_ST_7,2025-07-01,ST,2024-25,13,60.0,0.0,0,0,0,True
2025-07-01_ST_8,2025-07-01,ST,2024-25,14,60.0,273.5,3,3,1,True
2025-07-01_ST_9,2025-07-01,ST,2024-25,12,60.0,67.0,1,2,1,True
2025-07-05_ST_1,2025-07-05,ST,2024-25,12,60.0,81.0,1,2,1,True
2025-07-05_ST_10,2025-07-05,ST,2024-25,11,60.0,53.0,1,2,1,True
2025-07-05_ST_11,2025-07-05,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-07-05_ST_2,2025-07-05,ST,2024-25,12,60.0,192.5,3,3,1,True
2025-07-05_ST_3,2025-07-05,ST,2024-25,12,60.0,0.0,0,1,0,True
2025-07-05_ST_4,2025-07-05,ST,2024-25,14,60.0,111.5,1,2,1,True
2025-07-05_ST_5,2025-07-05,ST,2024-25,10,60.0,105.5,3,3,1,True
2025-07-05_ST_6,2025-07-05,ST,2024-25,14,60.0,60.0,1,2,1,True
2025-07-05_ST_7,2025-07-05,ST,2024-25,12,60.0,53.5,1,2,1,True
2025-07-05_ST_8,2025-07-05,ST,2024-25,13,60.0,0.0,0,1,0,True
2025-07-05_ST_9,2025-07-05,ST,2024-25,12,60.0,25.0,1,2,1,True
2025-07-09_HV_1,2025-07-09,HV,2024-25,12,60.0,36.5,1,2,1,True
2025-07-09_HV_2,2025-07-09,HV,2024-25,12,60.0,63.5,1,2,1,True
2025-07-09_HV_3,2025-07-09,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-07-09_HV_4,2025-07-09,HV,2024-25,12,60.0,32.5,1,2,1,True
2025-07-09_HV_5,2025-07-09,HV,2024-25,12,60.0,45.0,1,2,1,True
2025-07-09_HV_6,2025-07-09,HV,2024-25,11,60.0,48.0,1,2,1,True
2025-07-09_HV_7,2025-07-09,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-07-09_HV_8,2025-07-09,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-07-09_HV_9,2025-07-09,HV,2024-25,12,60.0,107.0,1,2,1,True
2025-07-13_ST_1,2025-07-13,ST,2024-25,14,60.0,50.0,1,2,1,True
2025-07-13_ST_10,2025-07-13,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-07-13_ST_11,2025-07-13,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-07-13_ST_2,2025-07-13,ST,2024-25,13,60.0,179.5,3,3,1,True
2025-07-13_ST_3,2025-07-13,ST,2024-25,14,60.0,0.0,0,1,0,True
2025-07-13_ST_4,2025-07-13,ST,2024-25,14,60.0,60.0,1,2,1,True
2025-07-13_ST_5,2025-07-13,ST,2024-25,14,60.0,66.5,1,2,1,True
2025-07-13_ST_6,2025-07-13,ST,2024-25,14,60.0,59.0,1,2,1,True
2025-07-13_ST_7,2025-07-13,ST,2024-25,14,60.0,37.5,1,2,1,True
2025-07-13_ST_8,2025-07-13,ST,2024-25,11,60.0,0.0,0,1,0,True
2025-07-13_ST_9,2025-07-13,ST,2024-25,14,60.0,29.5,1,2,1,True
2025-07-16_HV_1,2025-07-16,HV,2024-25,12,60.0,62.5,1,2,1,True
2025-07-16_HV_2,2025-07-16,HV,2024-25,11,60.0,119.0,3,3,1,True
2025-07-16_HV_3,2025-07-16,HV,2024-25,12,60.0,29.5,1,2,1,True
2025-07-16_HV_4,2025-07-16,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-07-16_HV_5,2025-07-16,HV,2024-25,12,60.0,38.5,1,2,1,True
2025-07-16_HV_6,2025-07-16,HV,2024-25,12,60.0,45.0,1,2,1,True
2025-07-16_HV_7,2025-07-16,HV,2024-25,12,60.0,60.5,1,2,1,True
2025-07-16_HV_8,2025-07-16,HV,2024-25,12,60.0,0.0,0,1,0,True
2025-07-16_HV_9,2025-07-16,HV,2024-25,12,60.0,0.0,0,0,0,True
2025-09-07_ST_1,2025-09-07,ST,2025-26,14,60.0,59.0,1,2,1,True
2025-09-07_ST_10,2025-09-07,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-09-07_ST_2,2025-09-07,ST,2025-26,14,60.0,77.0,1,2,1,True
2025-09-07_ST_3,2025-09-07,ST,2025-26,12,60.0,28.5,1,2,1,True
2025-09-07_ST_4,2025-09-07,ST,2025-26,14,60.0,103.5,3,3,1,True
2025-09-07_ST_5,2025-09-07,ST,2025-26,14,60.0,33.5,1,2,1,True
2025-09-07_ST_6,2025-09-07,ST,2025-26,14,60.0,33.5,1,2,1,True
2025-09-07_ST_7,2025-09-07,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-09-07_ST_8,2025-09-07,ST,2025-26,10,60.0,44.0,1,2,1,True
2025-09-07_ST_9,2025-09-07,ST,2025-26,12,60.0,19.0,1,2,1,True
2025-09-10_HV_1,2025-09-10,HV,2025-26,12,60.0,0.0,0,1,0,True
2025-09-10_HV_2,2025-09-10,HV,2025-26,9,60.0,40.0,1,2,1,True
2025-09-10_HV_3,2025-09-10,HV,2025-26,12,60.0,0.0,0,1,0,True
2025-09-10_HV_4,2025-09-10,HV,2025-26,11,60.0,28.5,1,2,1,True
2025-09-10_HV_5,2025-09-10,HV,2025-26,11,60.0,37.5,1,2,1,True
2025-09-10_HV_6,2025-09-10,HV,2025-26,12,60.0,74.5,1,2,1,True
2025-09-10_HV_7,2025-09-10,HV,2025-26,11,60.0,113.0,3,3,1,True
2025-09-10_HV_8,2025-09-10,HV,2025-26,12,60.0,68.0,1,2,1,True
2025-09-14_ST_1,2025-09-14,ST,2025-26,14,60.0,230.5,3,3,1,True
2025-09-14_ST_10,2025-09-14,ST,2025-26,13,60.0,28.0,1,2,1,True
2025-09-14_ST_2,2025-09-14,ST,2025-26,14,60.0,205.5,3,3,1,True
2025-09-14_ST_3,2025-09-14,ST,2025-26,10,60.0,36.5,1,2,1,True
2025-09-14_ST_4,2025-09-14,ST,2025-26,11,60.0,0.0,0,1,0,True
2025-09-14_ST_5,2025-09-14,ST,2025-26,11,60.0,54.5,1,2,1,True
2025-09-14_ST_6,2025-09-14,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-09-14_ST_7,2025-09-14,ST,2025-26,11,60.0,74.5,1,2,1,True
2025-09-14_ST_8,2025-09-14,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-09-14_ST_9,2025-09-14,ST,2025-26,12,60.0,90.0,1,2,1,True
2025-09-17_HV_1,2025-09-17,HV,2025-26,10,60.0,61.5,1,2,1,True
2025-09-17_HV_2,2025-09-17,HV,2025-26,12,60.0,54.0,1,2,1,True
2025-09-17_HV_3,2025-09-17,HV,2025-26,12,60.0,0.0,0,1,0,True
2025-09-17_HV_4,2025-09-17,HV,2025-26,9,60.0,0.0,0,1,0,True
2025-09-17_HV_5,2025-09-17,HV,2025-26,12,60.0,35.5,1,2,1,True
2025-09-17_HV_6,2025-09-17,HV,2025-26,12,60.0,92.0,1,2,1,True
2025-09-17_HV_7,2025-09-17,HV,2025-26,11,60.0,64.5,1,2,1,True
2025-09-17_HV_8,2025-09-17,HV,2025-26,12,60.0,56.0,1,2,1,True
2025-09-21_ST_1,2025-09-21,ST,2025-26,10,60.0,0.0,0,1,0,True
2025-09-21_ST_2,2025-09-21,ST,2025-26,11,60.0,35.5,1,2,1,True
2025-09-21_ST_3,2025-09-21,ST,2025-26,12,60.0,0.0,0,1,0,True
2025-09-21_ST_4,2025-09-21,ST,2025-26,13,60.0,295.5,3,3,1,True
2025-09-21_ST_5,2025-09-21,ST,2025-26,14,60.0,84.0,1,2,1,True
2025-09-21_ST_6,2025-09-21,ST,2025-26,12,60.0,33.5,1,2,1,True
2025-09-21_ST_7,2025-09-21,ST,2025-26,14,60.0,51.0,1,2,1,True
2025-09-21_ST_8,2025-09-21,ST,2025-26,12,60.0,41.0,1,2,1,True
2025-09-28_ST_1,2025-09-28,ST,2025-26,12,60.0,0.0,0,1,0,True
2025-09-28_ST_10,2025-09-28,ST,2025-26,14,60.0,135.5,3,3,1,True
2025-09-28_ST_11,2025-09-28,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-09-28_ST_2,2025-09-28,ST,2025-26,14,60.0,139.5,3,3,1,True
2025-09-28_ST_3,2025-09-28,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-09-28_ST_4,2025-09-28,ST,2025-26,12,60.0,32.0,1,2,1,True
2025-09-28_ST_5,2025-09-28,ST,2025-26,12,60.0,13.5,1,2,1,True
2025-09-28_ST_6,2025-09-28,ST,2025-26,14,60.0,211.5,3,3,1,True
2025-09-28_ST_7,2025-09-28,ST,2025-26,12,60.0,27.0,1,2,1,True
2025-09-28_ST_8,2025-09-28,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-09-28_ST_9,2025-09-28,ST,2025-26,11,60.0,46.0,1,2,1,True
2025-10-01_ST_1,2025-10-01,ST,2025-26,13,60.0,0.0,0,1,0,True
2025-10-01_ST_10,2025-10-01,ST,2025-26,14,60.0,168.0,3,3,1,True
2025-10-01_ST_2,2025-10-01,ST,2025-26,13,60.0,185.0,3,3,1,True
2025-10-01_ST_3,2025-10-01,ST,2025-26,14,60.0,66.0,1,2,1,True
2025-10-01_ST_4,2025-10-01,ST,2025-26,13,60.0,63.5,1,2,1,True
2025-10-01_ST_5,2025-10-01,ST,2025-26,14,60.0,36.0,1,2,1,True
2025-10-01_ST_6,2025-10-01,ST,2025-26,14,60.0,0.0,0,1,0,True
2025-10-01_ST_7,2025-10-01,ST,2025-26,8,60.0,0.0,0,1,0,True
